lat,lon,addr:street,addr:housenumber,addr:postcode,addr:city
5814058.669586147,682100.4936842395,Avenue Wendt,20,,Genève
5814400.773341786,682267.6082345675,Rue Lamartine,32,,Genève
5813942.628540782,682220.8517395433,,,,
5813997.126610308,682221.062682754,,,,
5813958.0729996795,682087.6364643222,Avenue Wendt,12,,Genève
5814118.119321758,682102.4405315273,,,,
5815469.093345656,682662.1966111766,,,,
5815473.255843219,682769.068701725,,,,Genève
5815485.101368055,682676.7395778658,,,,
5815452.130252626,682712.2114786475,Avenue Giuseppe-Motta,27,,Genève
5815347.836892372,682660.0569138166,,,,
5815500.442508757,682757.0484419541,,,,
5815662.799637284,682474.9682411074,,,,
5815444.022750269,682740.3158708524,,,,
5815428.40245726,682589.7912934811,,,,
5815710.421240292,682414.6616287729,,,,
5815680.089973849,682544.7955806782,,,,
5815390.492050238,682564.0052284665,,,,
5815687.156155532,682331.8203611954,,,,
5815420.185639307,682642.8855453256,,,,
5815460.269279136,682721.9836437721,,,,
5815426.086252487,682580.9683954422,,,,
5815484.258903613,682775.5195132205,,,,
5815495.883031412,682510.7674301931,,,,
5815514.782332366,682613.3248599068,,,,
5815490.230388681,682594.0669118115,,,,
5815681.827309007,682306.3791571392,Rue de Moillebeau,34,1209,Genève
5815534.332051517,682537.5538704306,,,,
5815695.424468777,682322.9699548705,Rue de Moillebeau,36,1209,Genève
5815526.334119594,682565.5369480669,,,,
5815532.22666213,682710.9406401241,,,,
5815451.684412001,682647.6939205705,,,,
5815389.273268535,682698.4037549726,,,,
5815620.0374849355,682477.4871895709,Chemin du Pré-Cartelier,20,,Genève
5814048.10102422,681281.5231613473,Avenue de Châtelaine,14,,Genève
5814057.508393219,681238.9606325891,,,,
5814065.230773717,681255.7266968322,,,,
5814055.994922578,681243.8118141987,,,,
5814059.925914548,681196.2662291101,,,,
5814066.495689333,681240.5545440528,,,,
5814064.941135082,681247.204449231,,,,
5815532.689308689,682004.8301272504,,,,
5813906.681259578,681946.1174363502,Rue Joseph Pasquier,15,,Genève
5814611.056882035,682037.4663021581,Rue Liotard,61,,Genève
5813948.377976701,681804.5852617272,Rue Guye,5,,Genève
5815725.673310141,682083.9682318617,Rue de Moillebeau,3B,1209,Genève
5814645.891752484,681985.1344336197,Rue Liotard,65,,Genève
5814116.862220062,681003.3967281234,,,,
5815642.820523139,681925.346999045,,,,
5813953.858054451,681949.1296867895,Rue Joseph Pasquier,11,,Genève
5814624.692296051,681971.4936866827,,,,
5814129.237171166,681782.5113558834,Rue du Dauphiné,16,,Genève
5815588.113921924,681877.204378164,Avenue Trembley,4d,,Genève
5814627.405809754,682013.0373964205,Rue Liotard,63,,Genève
5815655.05292167,681950.7349757042,Avenue Trembley,4h,,Genève
5815750.7946806615,682059.9141713508,Rue de Moillebeau,3C,1209,Genève
5813883.003465949,681944.5429588149,rue Joseph Pasquier,17,,Genève
5813923.063745718,681796.6664157548,Rue Guye,3,,Genève
5813930.2978965705,681947.6422469944,Rue Joseph Pasquier,13,,Genève
5813975.436973669,681812.8936350553,Rue Guye,7,,Genève
5814224.625548251,681054.8648670237,,,,
5814664.471932914,681957.2752257887,Rue Liotard,67,,Genève
5815576.074800618,681852.3712138908,,,,
5815699.664683656,682108.9801194016,Rue de Moillebeau,3A,1209,Genève
5815572.963917859,681855.1431435938,,,,
5814094.544103401,681771.9538346805,Rue du Dauphiné,14,,Genève
5814096.370965872,681162.3220249139,,,,
5815545.293940664,681830.851621591,Avenue Trembley,4a,,Genève
5815787.13522968,682013.8078131197,Rue de Moillebeau,3E,1209,Genève
5815621.400183247,681913.6992005581,Avenue Trembley,4f,,Genève
5815610.280570405,681889.8461483578,,,,
5813882.829714482,681975.5800234866,,,,
5815771.897478633,682036.6443972435,Rue de Moillebeau,3D,1209,Genève
5815565.981348194,681847.494742526,,,,
5814161.649792784,681041.1229820804,,,,
5815555.762080414,681849.4871762695,,,,
5815546.172973067,682021.2991911557,,,,
5815533.106548654,682007.8552410448,,,,
5814244.279205216,681082.416060515,,,,
5814196.225984391,681044.7273890857,,,,
5815512.661294016,681984.637851278,Rue de Moillebeau,1,,Genève
5815577.40487041,682005.346486424,,,,
5815591.162779484,682020.8497085581,,,,
5816169.071330189,681978.0886622205,,,,
5816207.449381533,682020.5949909466,,,,
5816257.932774106,681977.7801418602,,,,
5816234.359692314,681994.2826056661,,,,
5816185.116951195,681856.0817402115,,,,
5816205.95166714,682004.2600453355,,,,
5816229.166778182,681987.6520532599,,,,
5816229.761572207,681939.9657606161,,,,
5816227.678581057,681990.1153942244,,,,
5815186.633567183,684274.1866728708,,,,
5815212.539480742,684258.0012895467,,,,
5815088.822399958,684248.6202625943,,,,
5815697.447799081,684544.6141819529,,,,
5815645.784595784,684521.0591937643,,2,,
5815602.166012162,684500.4185589858,,1,,
5815110.3799535865,684253.1306916692,,,,
5815596.48733018,684461.6301072882,,,,
5815739.086690498,684438.2278832082,,,,
5815172.202651568,684227.0543003646,,,,
5815100.077901858,684137.2187368281,,,,
5815615.447403468,684632.2789768238,,,,
5815634.369717972,684613.4767227508,,,,
5815352.85572541,684392.8132417471,,,,
5815176.276281928,684349.3994430893,,,,
5815377.666673973,684400.8964034483,,,,
5815303.242620337,684380.0003943708,,,,
5815704.86919895,684465.8323180622,,,,
5815328.00346261,684386.2440943896,,,,
5815654.41317275,684493.865431115,,4,,
5815576.95030937,684426.6676700722,,,,
5815357.311040593,684293.3057954808,,,,
5815380.773663165,684361.660325292,,,,
5815640.469313646,684430.3844184036,,5,,
5815606.064709522,684456.5180839591,,,,
5815666.018888537,684468.7510365,,6,,
5815154.35931819,684184.254680018,,,,
5815116.202116912,684181.9376096012,,,,
5815721.119849178,684426.3701640912,,,,
5815135.237483507,684183.1297546334,,,,
5815264.969446313,684271.2061643971,,,,
5815603.695152806,684517.4458309568,,,,
5815304.727885626,684342.5406766054,,,,
5815636.479423275,684506.6905617737,,,,
5815342.7480324535,684352.0336786142,,,,
5815719.7237532325,684491.2526803771,,,,
5815623.608069915,684619.2147914709,,,,
5815402.281603028,684410.7251896125,,,,
5815616.060731842,684477.4151254175,,3,,
5815154.494445003,684343.1855931104,,,,
5815657.795408357,684542.4268246182,,,,
5815625.872098552,684398.190959381,,,,
5815662.2953806035,684585.8492036075,,,,
5815657.811445976,684372.6301012669,,,,
5815673.602492494,684549.5978627239,,,,
5815075.384561525,684188.1301884493,,,,
5815173.411332197,684185.469747874,,,,
5815299.645578204,684278.777175593,,,,
5815602.140947548,684380.9736713815,,,,
5815202.399728383,684355.7471638289,,,,
5815392.907976264,684302.2272192817,,,,
5815097.17221887,684180.8136933503,,,,
5815730.449297909,684462.8448308844,,,,
5815678.442249253,684442.0825140957,,8,,
5815414.972960055,684307.8123689389,,,,
5815063.994561864,684232.2727187714,,,,
5815710.270355478,684518.4969426732,,,,
5815564.0188270295,684454.1059593116,,,,
5815670.848944936,684534.6462405648,,,,
5815397.752279408,684366.0451257701,,,,
5815607.95269086,684436.4349742444,,,,
5815121.182593823,684333.3698206533,,,,
5815156.881188123,684242.3882615702,,,,
5815630.1662827805,684610.4870699565,,,,
5815634.565254805,684415.8304120164,,,,
5815621.5703802975,684627.4063280479,,,,
5815058.767948458,684205.8857348168,,,,
5815165.910071,684276.3429156813,,,,
5815072.012930392,684240.9653275842,,,,
5815245.142799573,684265.8484021862,,,,
5815046.6691536615,684225.4541894266,,,,
5815137.00494751,684338.4646634198,,,,
5815187.189768114,684253.8340181094,,,,
5815577.307748503,684490.4040714492,,,,
5815581.426441589,684462.4871574157,,,,
5815746.541294046,684401.3654744761,,,,
5815148.022894326,684299.636999227,,,,
5815209.090398235,684278.4018877074,,,,
5815131.359599571,684262.3956705909,,,,
5816332.887856946,681950.4809588059,,,,
5816300.171699813,682078.341172792,,,,
5816361.988256659,682156.3003017211,,,,
5816519.271652328,682256.871326632,,,,
5816254.111939102,681861.3592668503,,,,
5815923.581368152,684653.9756834498,,,,
5816309.334291563,681891.4124607969,,,,
5816536.767314537,682242.3191296232,,,,
5816553.519581418,682228.4756690315,,,,
5816587.000634064,682200.6511173181,,,,
5816356.759583012,682128.0160701028,,,,
5816273.283976838,681871.8229720559,,,,
5816570.2613005,682214.589531252,,,,
5816290.233249034,681881.0050110307,,,,
5816603.748084908,682186.7280373301,,,,
5816217.374611197,682122.5394848282,,,,
5815773.911934631,684627.3528594581,,,,
5816341.616717653,682038.9211889983,,,,
5816232.074133361,681849.431760957,,,,
5816358.833845028,682170.0096343161,,,,
5816247.246032612,682049.4729074793,,,,
5816289.499345009,682092.384164416,Chemin Moïse-Duboule,15,,Genève
5816361.5654074885,681970.4702297312,,,,
5816269.844460984,682069.848477793,Chemin Moïse-Duboule,13a,,Genève
5816325.259434238,682055.4766154574,,,,
5816304.933427564,681970.6272115285,,,,
5816314.328729569,682065.9401057614,,,,
5815844.263909236,684679.5049772444,,,,
5816280.599870637,682080.8758472117,Chemin Moïse-Duboule,13,,Genève
5816310.141566481,681987.6353670784,,,,
5815708.448670927,684620.9908970275,,,,
5816544.688387218,682146.2746780507,,,,
5816447.075593735,682111.8402485925,,,,
5816510.149437321,682059.1381468266,,,,
5816577.958347864,682118.7836123958,,,,
5816511.5153597295,682173.8299569737,,,,
5816255.915662634,682059.452336331,Chemin Moïse-Duboule,13b,,Genève
5816266.454208823,684394.867515879,,,,
5815902.938337531,684534.9207565968,,,,
5815901.413558707,684471.0814552993,,,,
5815878.394651837,684543.5356550235,,,,
5815774.57850333,684559.6939026361,,,,
5815981.5200198,684499.7209633853,,,,
5815824.634604827,684533.8385955651,,,,
5815854.758160417,684504.8490925127,,,,
5815985.9906878825,684363.604427567,Chemin des Mines,,1202,Genève
5815919.763482941,684402.4172492587,,,,
5815957.655572804,684519.4653644122,,,,
5815747.625632607,684551.3437609272,,,,
5815936.092277175,684368.5205766107,,,,
5815864.855300034,684571.2740400027,,,,
5815949.106037598,684262.040328069,,,,
5815923.515532414,684513.3942460675,,,,
5815823.287645733,684545.5477135547,,,,
5815839.526809557,684579.6936020472,,,,
5815838.014841564,684353.9747856916,,,,
5815779.154810169,684546.5343126608,,,,
5815898.970573382,684523.1867815127,,,,
5815848.670957341,684537.0393894556,,,,
5815856.196148899,684574.1970791578,,,,
5815800.748336049,684551.1956858197,,,,
5815874.521128351,684532.0362467029,,,,
5816137.85421817,684455.3342314917,,,,
5815830.894785068,684582.5358555776,,,,
5815984.6518584695,684432.8979097839,Chemin des Mines,,1202,Genève
5816206.513501744,684432.4442700908,,,,
5816178.83633569,684594.101018538,,,,
5816103.419622955,684466.7745935138,,,,
5816249.72965767,684344.7448973306,,,,
5815763.605788586,684460.501223646,,,,
5815941.144675779,684511.9437757584,,,,
5816172.19114339,684443.8535318264,,,,
5816188.4099227,684401.9606987083,,,,
5815961.56262074,684484.4874784363,,,,
5816240.84798338,684421.2006845025,,,,
5815786.004720346,684511.7781025956,,,,
5815804.539730499,684415.5498277636,,,,
5815788.151615445,684526.7720402378,,,,
5815836.640912138,684437.0143746388,,,,
5815875.293404667,684523.7316779718,,,,
5815867.691989204,684437.816640487,,,,
5816032.968588662,684431.6918013212,,,,
5815797.308665274,684436.8847307026,,,,
5815746.406998265,684567.9110044802,,,,
5815828.03680622,684558.8543791692,,,,
5815802.577461227,684517.6221897249,,,,
5815820.948405017,684428.0859538347,,,,
5815769.603042935,684506.0351873933,,,,
5815940.2143262215,684477.1319845112,,,,
5815976.47316453,684298.5382570685,,,,
5815781.631705677,684461.6821563665,,,,
5815943.072559962,684493.5751907851,,,,
5815777.981412027,684491.4677645691,,,,
5815853.285131183,684550.4415893379,,,,
5815807.645934209,684498.9342083869,,,,
5816037.688843638,684397.2939660621,Chemin des Mines,,1202,Genève
5815800.978675887,684565.1555383564,,,,
5815927.632473202,684526.1224545625,,,,
5815949.763410493,684512.2333685245,,,,
5815800.6831366755,684547.5704770593,,,,
5814322.118010125,680784.7667369978,,,,
5814277.804643299,680841.988763693,,,,
5814360.876367244,680842.3383126975,,,,
5814166.930935316,680819.9033286134,,,,
5814292.848102252,680757.3340452376,,,,
5814411.808427565,680865.6316377367,,,,
5814332.534451701,680784.4912269735,,,,
5814301.038483638,680779.0718568199,,,,
5814433.087696247,680867.1110301673,,,,
5814239.4514662605,680735.7316090716,,,,
5814357.786482935,680819.6125964266,,,,
5814267.868673638,680735.5740820442,,,,
5814244.821278014,680734.0090037246,,,,
5814364.894456151,680804.6034792172,,,,
5814313.142295934,680846.5860196216,Avenue Edmond-Vaucher,10b,,Genève
5816564.966044817,683123.0498927481,,,,
5816694.361936779,682890.1358960682,,,,
5816084.616152057,681780.6847045089,,,,
5816074.010954857,681808.2873285412,,,,
5815817.548732325,682073.5291147096,,,,
5816862.061496032,682994.1260488161,,,,
5816511.8235042915,683033.920760524,,,,
5816030.9326195335,681857.699848349,,,,
5816639.416956964,683154.4612542782,,,,
5816783.995054732,683277.942879373,,,,
5816678.875678193,683123.2287524479,,,,
5816717.871247901,682916.1531899198,,,,
5816778.094037734,683294.1527696132,Avenue de la Paix,12,,Genève
5816039.941836026,681834.6913767133,,,,
5816721.542685571,683223.7707324763,,,,
5816651.57093377,683158.4660237868,,,,
5816863.899130508,683146.3517084095,Avenue de la Paix,17,,
5816206.506620361,683112.284053266,,,,
5816115.601692931,683299.7030083525,,,,
5816154.81736594,683189.4411518696,,,,
5817288.2350853775,683395.3762249138,,,,
5817111.168817171,683551.270793892,,,,
5817281.330211512,683932.2327711884,,,,
5817280.737896247,683395.624929065,,,,
5817284.652043818,683389.779632617,,,,
5816523.749033824,682945.7041837091,,,,
5816912.594514372,683208.6633128251,,,,
5816961.096031399,683119.2049750034,,,,
5816983.081823063,683156.6332237094,,,,
5816502.789386333,682804.3008533424,,,,
5817155.39041862,683133.6217811017,,,,
5816571.327677979,682854.7847775213,,,,
5816996.475822755,683120.1177711126,,,,
5816601.138591736,682709.7335707506,,,,
5816527.630704509,682944.8957388031,,,,
5816921.455078675,683094.9393450487,,,,
5817191.293379207,683130.1649960553,La Vy-des-Champs,15,1202,Genève
5816647.886679935,682845.0059911296,,,,
5811623.881469447,682923.2285852128,,,,
5811747.4439153485,682226.3603196072,Fr. Dussaux,19,,
5811756.967354683,682590.8720855556,,,,
5811751.645006799,682254.0996912895,,,,
5811649.014794046,682861.6850499556,,,,
5811891.092771939,682293.2099865881,,,,
5811608.546323607,682833.2734087287,,,,
5811786.6443353025,682243.7843152507,,,,
5810636.307840923,682223.0500351861,,,,
5810561.438725026,682221.9994800251,Route des Jeunes,9,,Les Acacias
5810956.035736865,682539.1392387145,,,,
5810983.961394181,682732.7760761062,Chemin de Ternier,9,1227,Les Acacias
5811167.889211113,682284.1085242613,,,,
5810745.380883567,682508.9230787873,,,,
5810818.902005811,682514.5262987077,,,,
5811103.369338173,682498.7042046144,Rue Eugène-Marziano,23b,1227,Les Acacias
5810893.796234742,682443.7714011694,,,,
5811028.891376367,682679.7727142007,Rue Eugène-Marziano,15,1227,Les Acacias
5811121.203844377,682553.8325343913,,,,
5811009.356193142,682723.6677216651,,,,
5811095.139050151,682648.8628798196,,,,
5811150.43578031,682239.0829365695,,,,
5811132.890265342,682623.9590307608,,,,
5810939.5343959555,682757.9456339347,,,,
5811087.936908461,682678.6905250062,,,,
5811054.837615107,682688.2560091191,,,,
5811147.166428252,682562.441642558,,,,
5810966.786683048,682786.4698939726,,,,
5811003.106346651,682750.0621662494,,,,
5810986.090563372,682720.3275723393,,,,
5810947.226212133,682778.3087053716,Chemin de Ternier,3,1227,Les Acacias
5810967.755726044,682588.5286387302,,,,
5811123.206887088,682533.9723938169,Rue Eugène-Marziano,23a,1227,Les Acacias
5810932.7936665425,682767.1705844187,,,,
5811081.770201007,682284.7342126857,,,,
5810932.051414041,682530.3761915014,,,,
5811107.266334882,682634.5155767631,,,,
5810994.244458438,682614.0409874512,,,,
5811012.074825753,682761.9349450162,,,,
5810691.48452634,682454.779769691,,,,
5811086.55617729,682229.0652463823,,,,
5810911.189083305,682527.6187006307,,,,
5811125.105909154,682235.3524512477,Route des Jeunes,5c,,Les Acacias
5811043.95163365,682552.9643396295,,,,
5811116.7237155335,682468.5039946166,,,,
5810691.359733425,684186.6841793393,Avenue de la Croisette,12,,Genève
5811567.762003103,682253.8342618952,,,,
5811339.939582404,682310.5055020814,,,,
5811585.512711975,682231.6124629822,,,,
5811466.714476224,682353.970312562,,,,
5811635.827674618,682228.3493699246,,,,
5811411.133214209,682353.9300149104,,,,
5811596.069182648,682237.2147255458,,,,
5811212.383825958,682512.0809424915,,,,
5811187.838645675,682400.9560252693,,,,
5811054.285305148,682239.109199145,,,,
5811371.0138167655,682222.883019544,,,,
5811393.588407009,682228.7258136695,,,,
5811413.419566586,682248.8946779436,,,,
5811387.295670179,682302.7936590327,,,,
5811194.887460045,682294.1668355323,,,,
5811280.047867234,682441.8254955667,,,,
5811442.163423222,682233.9593586756,,,,
5811261.413109357,682335.2465043061,,,,
5811426.1008903235,682254.9192233589,,,,
5811405.630863741,682238.5231719892,,,,
5811215.519464,682502.6985032662,,,,
5811406.143917574,682421.7474925708,,,,
5811287.338671092,682434.1119493201,,,,
5811581.375579544,682242.149410976,,,,
5811309.628467434,682277.2077038598,,,,
5811425.165646976,682223.0518330466,,,,
5811284.009451293,682307.1466859271,,,,
5811460.012863649,682435.0222180261,,,,
5811540.257095382,682240.2485570802,,,,
5811469.200854302,682395.7151223501,,,,
5811316.088955949,682294.5635692874,,,,
5811364.547752458,682284.5356123766,,,,
5811330.370931709,682251.4775604988,,,,
5811426.505996722,682456.5526283832,,,,
5811445.196096956,682329.7383271906,Rue Eugène-Marziano,18,,Les Acacias
5811357.627558283,682228.7375834357,Rue Viguet,8,1227,Les Acacias
5811488.6264980305,682379.3131164918,,,,
5811326.701004541,682347.511312877,,,,
5811363.096824539,682330.3181670533,,,,
5811594.777332334,682269.502934083,,,,
5811352.121775032,682236.6458235882,,,,
5811392.480363817,682265.8710481169,,,,
5812608.669201973,684899.1734269279,,,,
5812599.60201607,684911.5043986861,,,,
5812616.630537033,684912.9418934232,,,,
5812228.130320532,684330.6140589565,,,,
5811992.031591938,685507.0473671365,,,,
5812045.057731874,685722.2617594692,,,,
5811806.7271179035,686026.6974074272,,,,
5811971.550439646,685776.9550822419,,,,
5811934.023269449,685865.3872362081,,,,
5811892.06943225,685944.131672808,,,,
5811945.374163708,685971.9726545165,,,,
5812071.631631681,685624.3232384879,,,,
5812069.124005816,685736.3464613564,,,,
5811956.284198975,685690.8951114839,Route de Malagnou,30a,,Genève
5811938.716695663,685758.9615429486,,,,
5811960.19742552,685879.4031765255,,,,
5811797.605868641,686043.8637003431,,,,
5811995.856311252,685790.0863150535,,,,
5811907.897874113,685851.4246456604,,,,
5811815.905601143,686009.3828763975,,,,
5811955.105959055,685767.9231614955,,,,
5812044.781714218,685609.024435467,,,,
5811986.353236143,685893.3193280572,,,,
5811788.5373134995,686061.2174924795,,,,
5811918.01694426,685957.6667240643,,,,
5812398.203790573,685183.4136577814,,,,
5812395.660968048,685190.926008603,,,,
5811861.660278198,686094.943009188,,,,
5812101.17323859,685641.1865898335,,,,
5812027.517867209,685807.1454729026,,,,
5812136.935414791,685755.2604553818,,,,
5812339.626973031,685246.4888357482,,,,
5811905.364091142,685781.451045854,,,,
5811778.29772171,686016.3948756132,,,,
5811775.5028544,686132.2912453307,,,,
5812115.835642552,686411.1439309157,,,,
5812124.0606687255,686600.2218730384,,,,
5812165.4821022395,686463.9129765496,,,,
5812171.330688055,686372.8845793046,,,,
5812118.776628186,686639.4619558813,,,,
5811889.038286983,686573.3904890667,,,,
5812266.526299584,686345.1292115982,,,,
5812181.256872533,686420.6820263414,,,,
5812217.199039872,686546.4663060763,,,,
5812209.226391045,686387.4080067027,,,,
5812270.937522359,686525.1988994685,,,,
5812171.936893539,686422.5466276432,,,,
5811945.241835781,686467.3817436596,,,,
5812278.707081744,686370.9606997307,,,,
5812056.467994582,686583.9822685841,,,,
5812219.474379967,686439.9368297416,,,,
5812119.698914822,686457.3527420004,,,,
5812245.179245364,686539.0240542802,,,,
5812260.421779617,686537.6069148586,,,,
5812284.884696161,686426.9559020658,,,,
5812261.844091719,686430.9328984797,,,,
5812297.134451251,686389.1984482141,,,,
5811929.794366265,686479.2598873342,,,,
5812043.629494722,686540.8815389449,Avenue de l'Amandolier,21,,Genève
5812155.603317534,686455.7061949212,,,,
5812067.525198216,686492.5665917059,,,,
5812115.662019796,686575.083186604,,,,
5812135.0102703255,686407.8833303755,,,,
5812119.850586904,686605.6919518334,Promenade Charles-Martin,12,,Genève
5811988.492626995,686340.6033495055,,,,
5812352.539546524,686380.0840874264,,,,
5812297.857837729,686096.3374706826,,,,
5812002.514181988,686316.2595817123,,,,
5812009.80358608,686448.7054198162,,,,
5812355.539869466,686355.8328569703,Rue Clos-Belmont,5,,Genève
5812338.110299731,686312.9378136925,,,,
5812368.756382118,686337.2449127496,,,,
5812088.64910451,686334.6074275258,,,,
5812354.743665472,686371.8182641122,,,,
5812323.631472053,686329.7008660585,,,,
5812319.983434919,686537.8160164179,,,,
5812135.866176756,686904.7216867688,,,,
5812338.554135812,686667.6485032348,,,,
5812173.9409088,686900.6300567269,,,,
5812280.328921802,686573.0237329518,,,,
5812391.031200506,686430.8487179207,,,,
5812226.945260882,686574.5141858074,,,,
5812277.285643922,686728.4404595481,,,,
5812264.966537371,686816.2922741518,,,,
5812238.62235857,686863.406250278,,,,
5812334.736377212,686445.1890121694,,,,
5812329.775437982,686686.6427163396,,,,
5811814.730841057,686766.4230540681,,,,
5811940.756068571,686990.8579014031,,,,
5811803.380764658,687023.6051222538,,,,
5811808.233315763,686773.3911628313,,,,
5811746.8848626595,686830.555230117,,,,
5811730.168308133,686820.7203538759,,,,
5811850.415511276,686783.3287904636,,,,
5811653.672777209,686987.913672705,,,,
5811780.280584079,686850.1923734166,,,,
5811908.155022108,686865.9653824448,,,,
5811766.856909876,686937.1665399331,,,,
5811687.056816164,687007.5223289797,,,,
5811797.548472435,686742.7559865498,Chemin de la Boisserette,24,,Genève
5811820.585489226,686767.9319176984,,,,
5811710.740436212,686809.242239804,,,,
5811765.303469724,686770.8594034602,,,,
5811913.055192196,686846.9852118822,,,,
5811763.645263222,686840.3900860575,,,,
5811790.448178052,686744.963029039,,,,
5812085.590439111,686865.2921522779,,,,
5811705.314439475,687018.2904712644,,,,
5811893.782553602,686835.8777142952,,,,
5811756.94073842,686953.7944229679,,,,
5811899.050739551,686860.777417638,,,,
5811670.436889071,686997.7180204407,,,,
5811636.963269066,686978.1953562708,,,,
5811872.655000203,686813.927433807,,,,
5811779.815066997,686724.473289335,,,,
5811746.1089088125,686972.0468115658,,,,
5811974.156338119,686982.9738654051,,,,
5811857.472618359,686928.8198876308,,,,
5811811.680699233,686745.4795790593,,,,
5812021.972360204,686882.9268594903,,,,
5811828.312390914,686967.4052971444,,,,
5811806.914891082,686748.0150679903,,,,
5811856.03540843,687035.4972730232,,,,
5811978.9702844005,686986.8508029897,,,,
5811797.182932488,687046.256847721,,,,
5811816.885213978,686754.0053272444,,,,
5812031.572301815,686898.8899572854,,,,
5811800.540718905,686761.3060678479,,,,
5811842.965941749,686945.7614524231,,,,
5811790.241536759,687068.9761455326,,,,
5811857.084430875,687123.9760975782,,,,
5811872.349473589,687133.1546089852,,,,
5811888.6429087585,687143.2566657227,,,,
5812064.701772285,687240.4322323775,,,,
5812194.094376389,687223.367994691,,,,
5812061.495022835,687214.6315441276,,,,
5812073.891537534,687220.3240582751,,,,
5812396.826770104,687178.1554542406,,,,
5812177.995670455,687081.2552039775,,,,
5812267.756394815,687083.6366288759,,,,
5812327.977784606,687015.8274780279,,,,
5812251.441008028,687055.5014405401,,,,
5812369.977321864,687185.1038456128,,,,
5812251.668683631,687221.0851133199,,,,
5812375.619666147,687160.321706352,,,,
5812339.446365697,687178.2290596615,,,,
5812277.860932325,687134.6213364513,,,,
5812345.2029746855,687153.4089507728,,,,
5812349.471449293,687231.2441730904,,,,
5812310.325654288,687189.7803906316,,,,
5812319.533618432,687038.6123116923,,,,
5812224.747833641,687076.9356748932,,,,
5812361.039161713,687248.2546951928,,,,
5812410.806384134,687181.2057435033,,,,
5812358.551443008,687350.3281088405,,,,
5812344.477446943,687166.3304420363,,,,
5812365.643705993,687326.9501513616,,,,
5812351.3348196605,687045.7804139798,,,,
5812371.653928131,687303.8338913028,,,,
5812370.674079397,687172.2003535964,,,,
5812498.575313074,686896.8205785565,,,,
5812841.075508709,687215.7571936969,,,,
5812725.9694980495,687266.5347383892,,,,
5812536.045781807,687040.9141432028,,,,
5812756.834653525,687331.2266939918,,,,
5812586.6278844895,687073.7566112904,,,,
5812553.101223285,687051.997002335,,,,
5812660.360614493,687309.9931880775,,,,
5812670.365741542,687131.316853734,,,,
5812767.952633754,687314.4868859303,,,,
5812717.167703398,687162.0199626377,,,,
5812685.550893125,687141.259800749,,,,
5812725.597883922,687375.4793778971,,,,
5812554.160570449,687199.1336592097,,,,
5812701.154688073,687151.5444562172,,,,
5812664.819763402,687360.0178196995,,,,
5812603.456654304,687084.621553891,,,,
5812714.2811781205,687392.6129350828,,,,
5812667.824327128,687225.7927735618,,,,
5812676.151791126,687342.8913257171,,,,
5812687.74119855,687238.8319765175,,,,
5812569.85573987,687062.8973404171,,,,
5812562.667661012,687331.5529282583,,,,
5812582.412227634,687344.4148218726,,,,
5812543.038043052,687318.4961149246,,,,
5812705.419116307,687250.4850996397,,,,
5812602.238156172,687357.4085932298,,,,
5812709.6363157015,687295.6550272232,,,,
5812810.416370356,687250.1030626827,,,,
5811940.5831247745,686286.6680505193,,,,
5811984.663153082,686282.9309690665,,,,
5811944.91470168,686251.100425793,,,,
5811944.338495928,686333.2742579341,,,,
5813987.686435613,684756.8595769984,,,,
5813476.209735162,687264.4135576963,,,,
5813370.492857743,687144.1065202228,,,,
5813295.49812188,687238.9760260712,,,,
5813435.063888743,687202.1413551337,,,,
5813373.452510741,687206.9254529655,,,,
5813499.853683392,687374.6159892401,,,,
5813414.678573248,687318.7950962171,,,,
5813251.62873421,687236.6920220314,,,,
5813413.238704737,687202.7021312937,,,,
5813273.621882636,687239.5429033852,,,,
5813372.770783853,687102.3322131718,,,,
5813393.358268449,687206.4850194431,,,,
5813369.882099676,687122.3282962294,,,,
5813410.662486666,687389.0663247029,,,,
5813415.3793086475,687404.2253687892,,,,
5813455.068852991,687264.7265463765,,,,
5811497.2519254545,686906.1760149916,,,,
5811598.190018831,686830.9819320118,Rue Le-Corbusier,11,,Genève
5811533.884700069,686903.0435102823,Rue Le-Corbusier,13a,,Genève
5811360.774356216,686973.8100758106,Chemin du Velours,6a,,Genève
5811396.384153249,686900.3715453366,Chemin de la Florence,10,,Genève
5811582.524839876,686821.6614730972,Rue Le-Corbusier,9,,Genève
5811484.551706099,686938.8752294105,,,,
5811586.513697957,686778.2976753775,,,,
5811551.616192756,686913.5121048209,Rue Le-Corbusier,13b,,Genève
5810806.179598818,686479.5769976887,,,,
5810925.905568947,686521.4884747951,,,,
5810890.7946516555,686432.1171821412,,,,
5811153.7406855235,686341.1633037176,,,,
5810958.449323036,686566.5386178836,Chemin du Velours,26,,Genève
5810941.679691251,686582.9603964232,Chemin du Velours,24,,Genève
5811217.012856072,686273.0657928636,,,,
5811076.365124577,686695.7005389864,,,,
5811028.16777979,686359.4191580494,Route de Florissant,104,,Genève
5811024.0834211605,686489.7247051146,Route de Florissant,89a,,Genève
5811179.316319792,686538.2898603055,,,,
5811039.016260055,686349.9507153471,Route de Florissant,102,,Genève
5810937.442958625,686356.984211728,,,,
5810822.627997771,686462.9449532259,,,,
5811006.494366543,686378.491452985,Route de Florissant,108,,Genève
5811184.344751719,686404.2266297903,,,,
